0050c22bf	8	16676	PERAX
0050c22c0	8	17391	Magellan Technology Pty Limited
0050c22c1	8	16676	Stage Tec Entwicklungsgesellschaft für professionelle Audio
0050c22c2	8	16676	Smarteye Corporation
0050c22c3	8	16676	Digital SP Ltd
0050c22c4	8	16676	Invensys Energy Systens (NZ) Limited
0050c22c5	8	19567	Elman srl
0050c22c6	8	16676	Initial Electronic Security Systems
0050c22c7	8	16676	Siliquent Technologies Ltd
0050c22c8	8	16676	SELCO
0050c22c9	8	16676	Roseman Engineering Ltd.
0050c22ca	8	16676	PUTERCOM CO., LTD
0050c22cb	8	16676	FACTS Engineering LLC
0050c22cc	8	16676	EMBEDDED TOOLSMITHS
0050c22cd	8	16676	DataWind Research
0050c22ce	8	16676	Ross Video Limited
0050c22cf	8	16676	Diseño de Sistemas en Silicio S.A.
0050c22d0	8	16676	Worth Data, Inc.
0050c22d1	8	16676	Miritek, Inc.
0050c22d2	8	16676	AIRNET COMMUNICATIONS CORP
0050c22d3	8	16676	Gerber Scientific Products, Inc.
0050c22d4	8	16676	Integrated System Solution Corp.
0050c22d5	8	16676	PIXY AG
0050c22d6	8	16676	WIS Technologies
0050c22d7	8	16676	Neo Electronics Ltd
0050c22d8	8	16676	SYN-TECH SYSTEMS INC
0050c22d9	8	16676	Private
0050c22da	8	16676	PYRAMID Computer GmbH
0050c22db	8	16676	AutoTOOLS group Co. Ltd.
0050c22dc	8	16676	Wiener, Plein & Baus GmbH
0050c22dd	8	16676	Westek Technology Ltd
0050c22de	8	16676	Research Applications
0050c22df	8	16676	MICREL-NKE
0050c22e0	8	16744	Baxter International Inc
0050c22e1	8	16676	Access IS
0050c22e2	8	17592	Ballard Technology, Inc,
0050c22e3	8	16676	MG Industrieelektronik GmbH
0050c22e4	8	16676	iamba LTD.
0050c22e5	8	16676	Transtech DSP
0050c22e6	8	16676	DALSA
0050c22e7	8	16676	SafeView, Inc.
0050c22e8	8	16676	S.M.V. Systemelektronik GmbH
0050c22e9	8	16676	SRI International
0050c22ea	8	16676	QUBIsoft S.r.l.
0050c22eb	8	16676	Lingg & Janke OHG
0050c22ec	8	16676	CHENGDU  BOOK DIGITAL CO., LTD
0050c22ed	8	16676	4RF Communications Ltd
0050c22ee	8	16676	SHF Communication Technologies AG
0050c22ef	8	16676	Profline B.V.
0050c22f0	8	16676	LECO Corporation
0050c22f1	8	16676	Geometrics, Inc.
0050c22f2	8	16676	Eurotek Srl
0050c22f3	8	16676	Crossbow Technology, Inc.
0050c22f4	8	18079	Efficient Channel Coding
0050c22f5	8	16676	ADChips
0050c22f6	8	16676	Clifford Chance LLP
0050c22f7	8	16676	GILLAM-FEI S.A.
0050c22f8	8	16676	SavvyCorp.com Ltd
0050c22f9	8	16676	Digilent Inc.
0050c22fa	8	19362	Tornado Modular Systems
0050c22fb	8	16676	Arthur Industries Inc., dba On Hold Media Group
0050c22fc	8	16676	Blackline Systems Corporation
0050c22fd	8	16676	American Microsystems, Ltd.
0050c22fe	8	16676	Saab AB
0050c22ff	8	16676	Patria Advanced Solutions
0050c2300	8	16676	Soredex Instrumentarium Oyj
0050c2301	8	16676	Delphi Display Systems, Inc.
0050c2302	8	16676	EuroDesign embedded technologies GmbH
0050c2303	8	16676	CI Systems Ltd.
0050c2304	8	16676	COMERSON S.r.l.
0050c2305	8	16676	Symbium Corporation
0050c2306	8	16676	Noran Tel Communications Ltd.
0050c2307	8	16676	UNIONDIGITAL.,CO.LTD
0050c2308	8	16676	FiveCo
0050c2309	8	16676	Rackmaster Systems, Inc.
0050c230a	8	16676	Innings Telecom Inc.
0050c230b	8	16676	VX Technologies Inc.
0050c230c	8	16676	TEAMLOG
0050c230d	8	16676	SETARAM
0050c230e	8	19811	Leviton Manufacturing Co., Inc
0050c230f	8	16676	Digicontrole Lda
0050c2310	8	16676	CYBERTRON CO., LTD.
0050c2311	8	16676	Comodo
0050c2312	8	16676	Dese Technologies SL
0050c2313	8	16676	SAIA Burgess Controls AG
0050c2314	8	16676	MicroBee Systems, Inc
0050c2315	8	16676	ifak system GmbH
0050c2316	8	16676	Dataline AB
0050c2317	8	16676	Cosine Systems, Inc.
0050c2318	8	16676	Milmega Ltd
0050c2319	8	16676	Invatron Systems Corp.
0050c231a	8	16676	Zodiak Data Systems
0050c231b	8	16676	Datacon
0050c231c	8	19875	AxyomCore Inc.
0050c231d	8	16676	Imarda New Zealand Limited
0050c231e	8	16676	C3-ilex, LLC
0050c231f	8	16676	Geotech Instruments, LLC
0050c2320	8	16676	DTASENSOR S.p.A.
0050c2321	8	16676	UXP
0050c2322	8	16676	BQT Solutions (Australia) Limited
0050c2323	8	16676	Red Rock Networks
0050c2324	8	16676	ODIXION
0050c2325	8	16676	Federal Aviation Administration
0050c2326	8	16676	Navionics S.p.A.
0050c2327	8	16676	Dornier GmbH
0050c2328	8	16676	I.C.S. Electronics Limited
0050c2329	8	16676	Imax
0050c232a	8	17300	Phytec Messtechnik GmbH
0050c232b	8	16676	Digital Multimedia Technologies Spa
0050c232c	8	16676	Integrated Silicon Solution (Taiwan), Inc.
0050c232d	8	16676	Consens Zeiterfassung GMBH
0050c232e	8	16676	MANUSA-GEST, S.L.
0050c232f	8	16676	PULTRONICS
0050c2330	8	16928	Sicon srl
0050c2331	8	16676	Broadcast Sports Inc
0050c2332	8	16676	PUNJAB COMMUNICATIONS LTD
0050c2333	8	16676	Radix Corporation
0050c2334	8	16676	Picture Elements, Inc.
0050c2335	8	16676	Nimcat Networks
0050c2336	8	16676	Golden River Traffic
0050c2337	8	16676	ETI
0050c2338	8	16676	Ernitec A/S
0050c2339	8	17449	Secure Systems & Services
0050c233a	8	16676	United Telecoms Ltd
0050c233b	8	16676	MultimediaLED
0050c233c	8	16676	SkipJam
0050c233d	8	16928	GD Mission Systems
0050c233e	8	16676	CA Technology, Inc
0050c233f	8	16676	EXYS bvba
0050c2340	8	16676	Virtu
0050c2341	8	16676	Novx Systems
0050c2342	8	16676	St. Michael Strategies
0050c2343	8	16676	ABB Xiamen Switchgear Co. Ltd.
0050c2344	8	16676	ads-tec GmbH
0050c2345	8	16676	ACT
0050c2346	8	16676	biokeysystem
0050c2347	8	16676	Row Seven Ltd
0050c2348	8	16676	KoolSpan, Inc.
0050c2349	8	16676	SSI Schaefer Peem
0050c234a	8	16676	NIE Corporation
0050c234b	8	16676	Ecutel Systems, Inc.
0050c234c	8	16676	Chuo Electric Works Co., LTD.
0050c234d	8	18656	BMK professional electronics GmbH
0050c234e	8	16676	ABB Power Technologies S.p.A.  Unità  Operativa SACE (PTMV)
0050c234f	8	17370	North Pole Engineering, Inc.
0050c2350	8	16676	Kinesys Projects Limited
0050c2351	8	16676	Finesystem Co., Ltd
0050c2352	8	16676	LUCEO
0050c2353	8	16676	Crossing Informationssysteme GmbH
0050c2354	8	16676	Advanced IP Communications
0050c2355	8	16676	IHM
0050c2356	8	16676	Baytech Cinema
0050c2357	8	16676	Athena Semiconductor
0050c2358	8	16676	ALCEA
0050c2359	8	16676	Kramer Electronics Ltd.
0050c235a	8	16676	Advanced Si-Net Co., LTD.
0050c235b	8	16676	VLSIP TECHNOLOGIES, INC
0050c235c	8	16676	Ratotec GmbH
0050c235d	8	16676	NetTest A/S
0050c235e	8	16676	Jobin Yvon,Inc
0050c235f	8	16676	F.Imm. S.r.L.
0050c2360	8	16744	Digital Receiver Technology
0050c2361	8	16676	Contec
0050c2362	8	16676	AZD Praha s.r.o.
0050c2363	8	16676	Septentrio nv/sa
0050c2364	8	16676	Tattile srl
0050c2365	8	16676	VPG
0050c2366	8	16676	Vanguard Technology Corp.
0050c2367	8	16676	CANMAX Technology Ltd.
0050c2368	8	16676	ASPEL S.A.
0050c2369	8	16676	Always On Wireless
0050c236a	8	16676	Optronic Partner pr AB
0050c236b	8	16676	Minerva Technology Inc
0050c236c	8	16676	RISCO Group
0050c236d	8	16676	Oplink Communications
0050c236e	8	16676	Minicom Advanced Systems Ltd
0050c236f	8	16676	XIMEA s.r.o.
0050c2370	8	16676	Europe Technologies
0050c2371	8	16676	DIGITAL ART SYSTEM
0050c2372	8	16676	ELV Elektronik AG
0050c2373	8	16676	Companion Worlds, inc.
0050c2374	8	16676	Owasys Advanced Wireless Devices
0050c2375	8	16676	TIR Systems Ltd.
0050c2376	8	16676	CLEODE
0050c2377	8	16676	Xycom VME
0050c2378	8	16744	Daintree Networks Pty
0050c2379	8	16676	Control LAN S.A.
0050c237a	8	16676	IDA Corporation
0050c237b	8	17696	Freescale Semiconductor
0050c237c	8	16676	MODIA SYSTEMS Co., Ltd
0050c237d	8	16676	VeroTrak Inc.
0050c237e	8	16676	Ni.Co. S.r.l.
0050c237f	8	16676	Foresearch
0050c2380	8	16676	EKE-Electronics Ltd.
0050c2381	8	16676	Realtime Engineering AG
0050c2382	8	16676	Colorado vNet
0050c2383	8	16676	ICS Electronics
0050c2384	8	16676	Wireless Reading Systems Holding ASA
0050c2385	8	16676	SUNGJIN NEOTECH Co.Ltd.
0050c2386	8	16676	Precision System Science Co.,Ltd
0050c2387	8	16676	Inoteska s.r.o.
0050c2388	8	16676	IEE Inc
0050c2389	8	16676	Exavio Inc.
0050c238a	8	16676	Embedtronics Enterprise
0050c238b	8	16676	InterBridge,Inc.
0050c238c	8	16676	EPSILON SRL
0050c238d	8	16676	A&G Soluzioni Digitali
0050c238e	8	16676	Nordic Alarm AB
0050c238f	8	16676	TTC Telecom
0050c2390	8	16676	TC Communications
0050c2391	8	16676	Esensors, Inc.
0050c2392	8	17300	Phytec Messtechnik GmbH
0050c2393	8	16928	SYS TEC electronic GmbH
0050c2394	8	16676	Embedit A/S
0050c2395	8	16676	vidisys gmbh
0050c2396	8	16676	RapidWave Inc.
0050c2397	8	16676	MANGO DSP Ltd.
0050c2398	8	16840	Inhand Electronics, Inc.
0050c2399	8	16676	Advanced Micro Controls Inc.
0050c239a	8	16676	Optical Air Data Systems
0050c239b	8	17696	YUYAMA MFG Co.,Ltd
0050c239c	8	16676	TIYODA MFG CO.,LTD.
0050c239d	8	16676	DigitalDeck, Inc.
0050c239e	8	16676	A.R.G ElectroDesign Ltd
0050c239f	8	16676	Isensix
0050c23a0	8	16676	StreetFire Sound Labs, LLC
0050c23a1	8	16676	Samsoft
0050c23a2	8	16676	Vegas Amusement
0050c23a3	8	16676	Star Link Communication Pvt. Ltd.
0050c23a4	8	16676	Silvertree Engineering Ltd
0050c23a5	8	16676	LabJack Corporation
0050c23a6	8	16676	IntelliDesign Pty Ltd
0050c23a7	8	16676	Elektrotechnik & Elektronik Oltmann GmbH
0050c23a8	8	16676	Engim, Inc.
0050c23a9	8	16676	Westronic Systems Inc.
0050c23aa	8	19975	Networked Robotics Corporation
0050c23ab	8	16676	taskit Rechnertechnik GmbH
0050c23ac	8	16676	InAccess Networks
0050c23ad	8	16676	Spirent Communications (Scotland) Limited
0050c23ae	8	16676	Hankuk Tapi Computer Co., Ltd
0050c23af	8	16676	Norbit ODM AS
0050c23b0	8	16676	Microtarget Tecnologia Digital Ltda.
0050c23b1	8	17696	Specstroy-Svyaz Ltd
0050c23b2	8	16676	Tennessee Valley Authority
0050c23b3	8	16676	Media Lab., Inc.
0050c23b4	8	16676	Contrôle Analytique inc.
0050c23b5	8	16676	NEC TOKIN Corporation
0050c23b6	8	16744	Arecont Vision
0050c23b7	8	16676	Mindspeed Technologies
0050c23b8	8	16676	Keith & Koep GmbH
0050c23b9	8	16676	Gilbarco Autotank AB
0050c23ba	8	17300	Phytec Messtechnik GmbH
0050c23bb	8	16676	IMAGO Technologies GmbH
0050c23bc	8	16676	Tyzx, Inc.
0050c23bd	8	16676	Bigbang L.T.D.
0050c23be	8	16676	Pauly Steuer- und Regelanlagen GmbH & Co. KG
0050c23bf	8	19426	Audio Processing Technology Ltd
0050c23c0	8	17064	EDA Industries Pte. Ltd
0050c23c1	8	16676	MicroTek Electronics, Inc.
0050c23c2	8	16676	Casabyte Inc.
0050c23c3	8	16676	4g Technologies, L.P.
0050c23c4	8	16676	Sypris Electronics
0050c23c5	8	16676	Silicon Optix Canada Inc.
0050c23c6	8	16676	Net Optics
0050c23c7	8	16676	Salent Technologies Ltd
0050c23c8	8	16676	Wheels of Zeus Inc.
0050c23c9	8	16676	Dilax Intelcom AG
0050c23ca	8	16676	ABB Inc.
0050c23cb	8	16676	Analytica GmbH
0050c23cc	8	16928	Linkwell Telesystems Pvt Ltd
0050c23cd	8	16676	Micro-Measurements
0050c23ce	8	16676	Ward Leonard Electric Company
0050c23cf	8	16676	Technovare Systems, Inc.
0050c23d0	8	16676	Micro-Robotics Limited
0050c23d1	8	16676	Braintronics BV
0050c23d2	8	16676	Adilec Enginyeria SL
0050c23d3	8	16676	American LED-gible Inc.
0050c23d4	8	18668	Wisnu and Supak Co.,Ltd.
0050c23d5	8	16676	Fluke Biomedical, Radiation Management Services
0050c23d6	8	16676	Comlab Inc.
0050c23d7	8	16676	TTC TELEKOMUNIKACE Ltd
0050c23d8	8	16676	Key Systems , Inc.
0050c23d9	8	16676	Bavaria Digital Technik GmbH
0050c23da	8	16676	M5 Data Limited
0050c23db	8	16676	Osmetech Inc.
0050c23dc	8	19396	3D perception AS
0050c23dd	8	16676	ELMIC GmbH
0050c23de	8	17529	ABB Power Technologies S.p.A.  Unità  Operativa SACE (PTMV)
0050c23df	8	16676	BiODE Inc.
0050c23e0	8	16676	Oy Stinghorn Ltd
0050c23e1	8	16676	NeuLion Incorporated
0050c23e2	8	16676	SysNova
0050c23e3	8	16676	CSIRO - Division of Exploration and Mining
0050c23e4	8	16676	CUE, a.s.
0050c23e5	8	16676	Vacon Plc
0050c23e6	8	16676	CRDE
0050c23e7	8	16676	Revolution Education Ltd
0050c23e8	8	16676	Conformative Systems, Inc.
0050c23e9	8	16676	MedAvant Healthcare
0050c23ea	8	16676	Alro Information Systems SA
0050c23eb	8	16676	ISS International
0050c23ec	8	16676	Teneros
0050c23ed	8	16676	The Board Room Inc.
0050c23ee	8	16676	Commoca, Inc
0050c23ef	8	16676	PAT Industries, DBA Pacific Advanced Technology
0050c23f0	8	16676	megatec electronic GmbH
0050c23f1	8	16676	Salland Electronics Holding BV
0050c23f2	8	16676	STL GmbH
0050c23f3	8	19319	Hitachi Energy Germany AG
0050c23f4	8	16676	MC TECHNOLOGY GmbH
0050c23f5	8	16676	Phaedrus Limited
0050c23f6	8	16676	dAFTdATA Limited
0050c23f7	8	16676	Advantage R&D
0050c23f8	8	16676	Superna Ltd
0050c23f9	8	16676	Sintium Ltd
0050c23fa	8	16676	Tumsan
0050c23fb	8	17696	nVent, Schroff GmbH
0050c23fc	8	16676	Weinberger Deutschland GmbH
0050c23fd	8	16676	HARTMANN software GbR
0050c23fe	8	16676	HaiVision Systems Inc
0050c23ff	8	16676	Cast Iron Systems
0050c2400	8	16676	SmartMotor AS
0050c2401	8	16676	Promess Incorporated
0050c2402	8	16676	Numeron Sp. z o.o.
0050c2403	8	16928	Rohde&Schwarz Topex SA
0050c2404	8	16676	NanShanBridge Co.Ltd
0050c2405	8	16676	Guralp Systems Limited
0050c2406	8	16676	CoreStreet, Ltd
0050c2407	8	16676	AIE Etudes
0050c2408	8	16676	TERN, Inc.
0050c2409	8	16676	KTEC LTD
0050c240a	8	16676	Contec Steuerungstechnik & Automation GmbH
0050c240b	8	16676	Center VOSPI JSC
0050c240c	8	16676	Applied Materials UK Ltd
0050c240d	8	16676	Afonics Fibreoptics Ltd
0050c240e	8	16676	ads-tec GmbH
0050c240f	8	16676	BIR,INC.
0050c2410	8	16676	Grossenbacher Systeme AG
0050c2411	8	16676	Multimessage Systems Ltd.
0050c2412	8	16676	TSB Solutions Inc.
0050c2413	8	16676	Goodrich
0050c2414	8	16676	Talleres de Escoriaza SA
0050c2415	8	16676	SensoTech GmbH
0050c2416	8	16676	SELCO s.r.l.
0050c2417	8	16676	QT systems ab
0050c2418	8	16676	Planea Oy
0050c2419	8	16676	Mecsel Oy
0050c241a	8	16676	Bluewater Systems Ltd
0050c241b	8	16676	LogiM GmbH Software und Entwicklung
0050c241c	8	16676	Infrasafe, Inc.
0050c241d	8	16676	Altronic, Inc.
0050c241e	8	16676	Videotek Sistemas Eletronicos Ltda.
0050c241f	8	16676	Avionica, Inc
0050c2420	8	16676	Boundless Technologies
0050c2421	8	16676	EFSYS
0050c2422	8	16676	ads-tec GmbH
0050c2423	8	16676	Power-One Inc.
0050c2424	8	16676	Metrolab Technology SA
0050c2425	8	16676	Pinnacle Technology
0050c2426	8	16676	STOM System
0050c2427	8	16676	Scheidt & Bachmann GmbH
0050c2428	8	16676	Roxar A/S
0050c2429	8	16676	Matthews Australasia
0050c242a	8	16676	DSP DESIGN
0050c242b	8	16676	VLSIP TECHNOLOGIES, INC.
0050c242c	8	16928	Trapeze Software Group Inc
0050c242d	8	16676	Argo-Tech
0050c242e	8	16676	Oelmann Elektronik GmbH
0050c242f	8	16676	Win4NET
0050c2430	8	16676	Arcom Digital
0050c2431	8	16676	Octatron, Inc.
0050c2432	8	16676	Topway Industries Ltd.
0050c2433	8	16676	Idetech Europe S.A.
0050c2434	8	16676	ImperativeNetworks
0050c2435	8	16676	ADATEL TELECOMUNICACIONES S.A.
0050c2436	8	16676	Satellite Services BV
0050c2437	8	16676	PowerWAN, Inc
0050c2438	8	16676	Telecom Protection Technologies Limited
0050c2439	8	16676	Peleton Photonic Systems
0050c243a	8	16676	ProDesign GmbH
0050c243b	8	16676	A3IP
0050c243c	8	16676	Ducommun LaBarge Technologies, Inc
0050c243d	8	16676	Ann Arbor Sensor Systems LLC
0050c243e	8	16676	Coppercom
0050c243f	8	16676	ARVOO Imaging Products BV
0050c2440	8	16676	Advanced Modular Computers Ltd.
0050c2441	8	16676	Sammi Information Systems Co.,Ltd
0050c2442	8	16676	Pico Computing, Inc.
0050c2443	8	16676	Pickering Laboratories
0050c2444	8	16676	Offshore Systems Ltd
0050c2445	8	16676	MICRONIC s.r.o.
0050c2446	8	16676	Micro Technic A-S
0050c2447	8	16676	Grupo Epelsa S.L.
0050c2448	8	16676	Comtech Systems Inc.
0050c2449	8	16676	BLEILE DATENTECHNIK GmbH
0050c244a	8	16840	Elettronica Santerno SpA
0050c244b	8	16676	Solace Systems, Inc.
0050c244c	8	16676	Computime Systems UK Ltd.
0050c244d	8	16676	Electro-Matic Products, Inc.
0050c244e	8	16676	QQ Technology,Inc
0050c244f	8	16676	kippdata GmbH
0050c2450	8	16676	Enconair Ecological Chambers Inc.
0050c2451	8	16676	HAMEG GmbH
0050c2452	8	17696	Scame Sistemi srl
0050c2453	8	17592	Erhardt+Leimer GmbH
0050c2454	8	16676	Brivo Systems, LLC
0050c2455	8	18079	Gogo BA
0050c2456	8	16676	DRDC Valcartier
0050c2457	8	16676	Danbridge
0050c2458	8	16676	HRZ data GmbH
0050c2459	8	17300	Phytec Messtechnik GmbH
0050c245a	8	16676	Funkwerk plettac electronic GmbH
0050c245b	8	16676	Matra Electronique
0050c245c	8	16676	Deister Electronic GmbH
0050c245d	8	16676	Digital Engineering, Inc.
0050c245e	8	16676	Halliburton - Sperry Drilling Service
0050c245f	8	16676	T2C Marketing AB
0050c2460	8	16676	Vitelnet
0050c2461	8	16676	TATTILE SRL
0050c2462	8	16676	CT Company
0050c2463	8	16676	Codem Systems, Inc.
0050c2464	8	16676	XYTAC system technologies
0050c2465	8	16676	PDTS GmbH
0050c2466	8	16676	LONAP Limited
0050c2467	8	16676	United Western Technologies
0050c2468	8	16676	Network I/O
0050c2469	8	19340	Bipom Electronics, Inc.
0050c246a	8	16676	ISE GmbH
0050c246b	8	16676	EASYTECH GmbH
0050c246c	8	16676	CAMCO GmbH
0050c246d	8	16676	Paul Scherrer Institut (PSI)
0050c246e	8	16676	Avenir Technologies Inc.
0050c246f	8	16676	Neuroware
0050c2470	8	16676	Cybectec inc.
0050c2471	8	16676	Pixtree Technologies, inc.
0050c2472	8	16676	KOP Ltd
0050c2473	8	16676	Sensus Metering Systems Israel
0050c2474	8	16676	Venue 1, Inc.
0050c2475	8	16676	ISEPOS GmbH
0050c2476	8	16676	Ascon S.p.a.
0050c2477	8	16676	SEV Tidsystem AB
0050c2478	8	16676	Metafix Inc.
0050c2479	8	16676	Unlimited Bandwidth LLC
0050c247a	8	18079	Efficient Channel Coding
0050c247b	8	16676	Pitney Bowes, Inc
0050c247c	8	16676	AUCONET GmbH
0050c247d	8	16676	WIT Inc
0050c247e	8	16676	Energie Umwelt Systemtechnik GmbH
0050c247f	8	16676	BRIT Inc.
0050c2480	8	16676	SELKOM GmbH
0050c2481	8	16676	Computer Sciences Corp
0050c2482	8	16676	PRIAMUS SYSTEM TECHNOLOGIES AG
0050c2483	8	16676	SES
0050c2484	8	16676	Kooltech LLC
0050c2485	8	17300	Phytec Messtechnik GmbH
0050c2486	8	16676	Safegate International AB
0050c2487	8	16676	Eridon Corporation
0050c2488	8	16676	DA SISTEMI SPA
0050c2489	8	16676	EREE Electronique
0050c248a	8	16676	Mobile Matrix, Inc.
0050c248b	8	16676	ads-tec GmbH
0050c248c	8	16676	UNITON AG
0050c248d	8	16676	Metron Sp. z o.o.
0050c248e	8	16676	Teledyne Tekmar
0050c248f	8	16676	DENGYOSHA co.,LTD.
0050c2490	8	16676	Cloanto Corporation
0050c2491	8	16676	Fr. Sauter AG
0050c2492	8	16676	TRAFSYS AS
0050c2493	8	16744	Artis GmbH
0050c2494	8	16676	Ultimate Technology, Inc.
0050c2495	8	16676	VAZA Elektronik AB
0050c2496	8	16676	Acutelogic Corporation
0050c2497	8	16676	Advanced Driver Information Technology GmbH
0050c2498	8	16676	Quartet Technology, Inc.
0050c2499	8	16676	Trellia Networks
0050c249a	8	16676	TelASIC Communications, Inc.
0050c249b	8	16676	vg controls, inc
0050c249c	8	16676	Envisacor Technologies Inc.
0050c249d	8	17449	Critical Link LLC
0050c249e	8	17233	Armorlink Co .Ltd
0050c249f	8	16676	GCS, Inc
0050c24a0	8	16676	Advanced technologies & Engineering (pty) Ltd
0050c24a1	8	17696	nVent, Schroff GmbH
0050c24a2	8	16676	SPECS GmbH
0050c24a3	8	16676	Protium Technologies, Inc.
0050c24a4	8	16676	IEEE P1609 WG
0050c24a5	8	16676	Teledyne Monitor Labs
0050c24a6	8	16676	BUYANG ELECTRONICS INDUSTRIAL CO., LTD.
0050c24a7	8	16676	iseg Spezialelektronik GmbH
0050c24a8	8	16676	CYJAYA Korea
0050c24a9	8	16676	Faber Electronics BV
0050c24aa	8	16676	HEINEN ELEKTRONIK GmbH
0050c24ab	8	16676	JVF Communications Ltd
0050c24ac	8	16676	Doramu Co.,Ltd.
0050c24ad	8	16676	OpenPeak, Inc.
0050c24ae	8	16676	ads-tec GmbH
0050c24af	8	16676	Orbis Oy
0050c24b0	8	16676	Esmart Distribution Pte Ltd
0050c24b1	8	16928	NSFOCUS Information Technology Co., Ltd.
0050c24b2	8	16676	TESLA, a.s.
0050c24b3	8	16676	ANSA Corporation
0050c24b4	8	16676	Matrix Audio Designs
0050c24b5	8	16676	Valley Tecnologia
0050c24b6	8	16676	General Resources Co., LTD.
0050c24b7	8	16676	GFI Chrono Time
0050c24b8	8	16676	Shenzhen Hongdian Technologies.,Ltd
0050c24b9	8	16676	Rose Technologies
0050c24ba	8	16676	Mistletoe Technologies
0050c24bb	8	16676	Protonic Holland
0050c24bc	8	16676	Saia Burgess Controls AG
0050c24bd	8	16676	Argon ST
0050c24be	8	16676	Digital Dynamics, Inc.
0050c24bf	8	16676	Westinghouse Rail Systems Ltd
0050c24c0	8	16676	Bio-logic Systems Corp
0050c24c1	8	16676	Movaz Networks, Inc.
0050c24c2	8	16840	Elbit Systems Ltd.
0050c24c3	8	16676	Quantum3D, Inc.
0050c24c4	8	16676	Black Diamond Video, Inc.
0050c24c5	8	16676	eXray Broadband Inc.
0050c24c6	8	16676	Rubin Ltd.
0050c24c7	8	16676	Transbit Sp.z o.o.
0050c24c8	8	16676	Neets
0050c24c9	8	16676	Scirocco AB
0050c24ca	8	16676	Yarg Biometrics Limited
0050c24cb	8	16676	Verint Systems Ltd
0050c24cc	8	16676	ImpediMed Limited
0050c24cd	8	17893	Securiton AG
0050c24ce	8	16676	Open Date Equipment Limited
0050c24cf	8	16676	Ziehl-Abegg AG
0050c24d0	8	16676	RCS Energy Management Ltd
0050c24d1	8	16676	SLICAN sp. z o.o.
0050c24d2	8	16676	Twoway CATV SERVICE INC.
0050c24d3	8	16676	ELPROC sp. z o.o.
0050c24d4	8	16676	Herholdt Controls srl
0050c24d5	8	16676	SEBA Design Pty Ltd
0050c24d6	8	16676	Ingenieurbüro Schober
0050c24d7	8	16744	DELTA TAU DATA SYSTEMS, INC.
0050c24d8	8	16676	Avantry Ltd.
0050c24d9	8	16676	GE Security Kampro
0050c24da	8	16676	MEDIORNET GmbH
0050c24db	8	16676	Alfing Montagetechnik GmbH
0050c24dc	8	16676	Ace Electronics, Inc.
0050c24dd	8	16676	Truteq Wireless (PTY) Ltd.
0050c24de	8	16928	GD Mission Systems
0050c24df	8	16676	Thermo Electron
0050c24e0	8	16676	Telematrix
0050c24e1	8	16676	SS Telecoms CC
0050c24e2	8	16676	Applied Research Laboratories: UT
0050c24e3	8	16676	Romteck Pty Ltd
0050c24e4	8	16676	Embigence GmbH
0050c24e5	8	16676	Sedo Systems Ltd
0050c24e6	8	16676	Photonic Bridges  Inc.
0050c24e7	8	16676	Computerized Elevator Contol
0050c24e8	8	16676	SATEL sp. z o.o.
0050c24e9	8	16676	Seachange international
0050c24ea	8	16676	PMC
0050c24eb	8	16676	Mandozzi Elettronica SA
0050c24ec	8	16676	Thales Defence and Security Systems GmbH
0050c24ed	8	16676	Lab X Technologies, LLC
0050c24ee	8	16676	Beijing Corelogic Communication Co., Ltd.
0050c24ef	8	16676	Creative Retail Entertainment
0050c24f0	8	16676	MedAvant Healthcare
0050c24f1	8	16676	Packet Island Inc.
0050c24f2	8	16676	Tantronic AG
0050c24f3	8	16744	Autronica Fire And Securirty
0050c24f4	8	16676	O2RUN
0050c24f5	8	16676	Monroe Electronics, Inc.
0050c24f6	8	18908	RealD, Inc.
0050c24f7	8	16928	WaveIP
0050c24f8	8	16676	Prodco International Inc.
0050c24f9	8	16676	RTDS Technologies Inc.
0050c24fa	8	16676	Cambridge Technology, Inc.
0050c24fb	8	16676	BES Technology Group
0050c24fc	8	16676	Hwayoung RF Solution Inc
0050c24fd	8	16676	Network Automation mxc AB
0050c24fe	8	16676	GEM ELETTRONICA Srl
0050c24ff	8	16676	Dakty GmbH
0050c2500	8	16676	Orenco Systems, Inc.
0050c2501	8	16676	IBEX UK Limited
0050c2502	8	16676	Criterion Systems Limited
0050c2503	8	16676	RESPIRONICS INC.
0050c2504	8	16676	Aphex Systems Ltd.
0050c2505	8	17233	Computerwise, Inc.
0050c2506	8	16676	7+ Kft
0050c2507	8	16676	Micro Connect Pty Ltd
0050c2508	8	16676	PUTERCOM ENTERPRISE CO., LTD.
0050c2509	8	16676	Hillcrest Laboratories, Inc.
0050c250a	8	16676	Monitor Business Machines Ltd
0050c250b	8	16676	Logic Beach Inc
0050c250c	8	16676	AIRWISE TECHNOLOGY CO., LTD.
0050c250d	8	16676	Clearsonics Pty. Ltd.
0050c250e	8	16676	Fibresavers Corporation
0050c250f	8	16676	Polystar Instruments AB
0050c2510	8	16676	Summit Developmen
0050c2511	8	16676	Tecna Srl
0050c2512	8	16676	Linear Acoustic, Inc
0050c2513	8	16676	Genie Network Resource Management Inc.
0050c2514	8	16676	Tadian Electronics Systems LTD
0050c2515	8	16676	Monaghan Engineering, Inc.
0050c2516	8	16676	SOWA ELECTRIC CO., LTD.
0050c2517	8	16676	Solid State Logic
0050c2518	8	16676	Christ Elektronik GmbH
0050c2519	8	16676	DBMCORP, Inc.
